src,LVC_Candidate,mt,ref,score,year,system
"We do not want any negative feedback rating and these cannot be changed once given, so do give us an opportunity to provide a faster resolution for any issue you may face.”",give opportunity,"Nechceme žádné negativní hodnocení, které po jeho udělení nelze změnit, proto nám dejte příležitost k rychlejšímu vyřešení jakéhokoli problému, se kterým se můžete setkat.”","Nechceme žádné negativní hodnocení, které po jeho udělení nelze změnit, proto nám dejte příležitost k rychlejšímu vyřešení jakéhokoli problému, se kterým se můžete setkat.”",-0.5148442263574637,2022,translator-B
"Various computer screens, operating systems, and even different web browsers have different coloor characteristics, so it's almost impossible to get a given coloor to look the same on every screen.",have characteristic,"Různé obrazovky počítačů, operační systémy a dokonce i různé internetové prohlížeče mají různé vlastnosti barev, takže je téměř nemožné, aby daná barva vypadala na všech obrazovkách stejně.","Různé obrazovky počítačů, operační systémy a dokonce i různé internetové prohlížeče mají různé vlastnosti barev, takže je téměř nemožné, aby daná barva vypadala na všech obrazovkách stejně.",0.6087107598339616,2022,translator-B
"A. If you are in the UK, we have no problem sending to a different UK address but you must have picked an item that has signed for delivery as its default shipping, or have picked the signed for delivery option when you placed the order.",have problem,"A. Pokud se nacházíte ve Spojeném království, nemáme problém zaslat zboží na jinou adresu ve Spojeném království, ale musíte si vybrat zboží, které má jako výchozí zásilku podepsané doručení nebo si při zadávání objednávky vybrat možnost podepsaného doručení.","A. Pokud se nacházíte ve Spojeném království, nemáme problém zaslat zboží na jinou adresu ve Spojeném království, ale musíte si vybrat zboží, které má jako výchozí zásilku podepsané doručení nebo si při zadávání objednávky vybrat možnost podepsaného doručení.",-0.8559582029379729,2022,translator-B
"If you have any problem with your order, please contact us and we will do our best to make you satisfied.",have problem,"Pokud máte s objednávkou jakýkoli problém, kontaktujte nás a my se vynasnažíme, abyste byli spokojeni.","Pokud máte s objednávkou jakýkoli problém, kontaktujte nás a my se vynasnažíme, abyste byli spokojeni.",0.7348787785539598,2022,translator-B
"Positive feedback is always appreciated, but if for whatever reason there is a problem with your purchase, please give us the chance to resolve the issue.",give chance,"Pozitivní zpětnou vazbu vždy oceníme, ale pokud se z jakéhokoli důvodu vyskytne s vaším nákupem problém, dejte nám prosím šanci ho vyřešit.","Pozitivní zpětnou vazbu vždy oceníme, ale pokud se z jakéhokoli důvodu vyskytne s vaším nákupem problém, dejte nám prosím šanci ho vyřešit.",0.7887930311266856,2022,translator-B
"According to Professor Lee, Omicron has a strong signal for N genes in PCR tests but has a weak signal for S genes.",have signal,"Podle profesora Leeho má Omicron při PCR testech silný signál pro geny N, ale slabý signál pro geny S.","Podle profesora Leeho má Omicron při PCR testech silný signál pro geny N, ale slabý signál pro geny S.",0.3535066127946739,2022,translator-B
"Singer-music composer Zubeen Garg, who had taken a leading role in the 2019 protests, also paid his tributes at the programme organised by the AASU.",take role,"Zpěvák a hudební skladatel Zubeen Garg, který byl ústřední postavou protestů v roce 2019, také vzdal hold na programu pořádaném AASU.","Zpěvák a hudební skladatel Zubeen Garg, který byl ústřední postavou protestů v roce 2019, také vzdal hold na programu pořádaném AASU.",0.4257226799304091,2022,translator-B
"And sign back in after this please, to have the account update.",have update,"A poté se prosím znovu přihlaste, aby byl účet aktualizován.","A poté se prosím znovu přihlaste, aby byl účet aktualizován.",1.0658482292209632,2022,translator-B
This will delete the information on your eReader but you can make a back up and transfer the information again afterwards,make back,"Tím se vymažou informace ve čtečce elektronických knih, ale poté je můžete zálohovat a přenést znovu","Tím se vymažou informace ve čtečce elektronických knih, ale poté je můžete zálohovat a přenést znovu",-1.02396630332921,2022,translator-B
"I'm really sorry to know that you are having this issue with your eBook , however, I'm willing to help you.",have issue,"Je mi opravdu líto, že máte tento problém se svým eBookem, jsem však ochoten vám pomoci.","Je mi opravdu líto, že máte tento problém se svým eBookem, jsem však ochoten vám pomoci.",0.5020620484550086,2022,translator-B
"I'm really sorry to know that you are having this issue with your eBook, but I'm willing to help you.",have issue,"Je mi opravdu líto, že máte tento problém se svým eBookem, jsem však ochoten vám pomoci.","Je mi opravdu líto, že máte tento problém se svým eBookem, jsem však ochoten vám pomoci.",0.6288672511381025,2022,translator-B
"Should you have any other questions or concerns, you can always reply back to that email and we will be able to assist you further.",have question,"Máte-li jakékoli další dotazy nebo obavy, vždy můžete odpovědět na tento e-mail a my vám budeme moci dále pomoci.","Máte-li jakékoli další dotazy nebo obavy, vždy můžete odpovědět na tento e-mail a my vám budeme moci dále pomoci.",0.7155754044575858,2022,translator-B
"Guess where Nixon and Carter fell, and his golden boy Reagan could do no ills.",do ill,"Hádejte, kam spadali Noxon a Carter, a jeho zlatý chlapec Reagan nemohl udělat nic špatného.","Hádejte, kam spadali Noxon a Carter, a jeho zlatý chlapec Reagan nemohl udělat nic špatného.",-0.7168696066662671,2022,translator-B
I understand this isn't something you have control over … I only wanted to illustrate the considerations and trade-offs made from this side of the world.,have control,"Chápu, že to není nic, nad čím máte kontrolu … chtěl jsem jen ilustrovat úvahy a kompromisy z této strany světa.","Chápu, že to není nic, nad čím máte kontrolu … chtěl jsem jen ilustrovat úvahy a kompromisy z této strany světa.",0.2910900242839672,2022,translator-B
"When I think of religious memberships, perhaps a co-op model is useful; each member gets a single vote as a stakeholder.",get vote,"Když přemýšlím o náboženském členství, možná je užitečný model spolupodílnictví; každý člen dostane jeden hlas jako akcionář.","Když přemýšlím o náboženském členství, možná je užitečný model spolupodílnictví; každý člen dostane jeden hlas jako akcionář.",-0.3255107377220652,2022,translator-B
"I can say without a doubt that if Android versions on phones were consistent like iOS, Google would never have done the releases with OS releases for these apps.",do release,"Můžu bez pochyb říci že verze Androidu ba telefonech byly konzistentní jako iOS, George by nikdy neprováděl vydání s vydáními OS pro tyto aplikace.","Můžu bez pochyb říci že verze Androidu ba telefonech byly konzistentní jako iOS, George by nikdy neprováděl vydání s vydáními OS pro tyto aplikace.",-0.7998483666828297,2022,translator-B
"If you’re already doing a 500 calorie cut, an extra piece of steak or even bread after a hard workout is not going to ruin your progress at all.",do cut,"Pokud již máte omezení o 500 kalorií, kousek steaku navíc nebo i chleba po náročném cvičení vůbec nezničí váš pokrok.","Pokud již máte omezení o 500 kalorií, kousek steaku navíc nebo i chleba po náročném cvičení vůbec nezničí váš pokrok.",-0.4429533697982349,2022,translator-B
Some of these videos might be a bit long since it will be a whole module in each video so please feel free to make use of the time stamps in descriptions if you're looking for specific topics only or just want to refresh on certain topics only.,make use,"Některé z těchto videí může být trochu dlouhé, protože to bude celý modul v každém modulu, takže se prosím nebojte používat časová razítka v popisech, pokud hledáte pouze specifické téma nebo si jen chcete občerstvit pouze určité téma.","Některé z těchto videí může být trochu dlouhé, protože to bude celý modul v každém modulu, takže se prosím nebojte používat časová razítka v popisech, pokud hledáte pouze specifické téma nebo si jen chcete občerstvit pouze určité téma.",-0.4306630134217349,2022,translator-B
"If you have a question about a specific topic in a module or the course in general that you would like more clarity on, please feel free to ask and I will try to assist you where I can if I'm online.",have question,"Pokud máte nějaký dotaz na nějaké specifické téma v nějakém modulu nebo kurzu obecně, které byste chtěli více objasnit, nebojte se zeptat a zkusím vám poradit, pokud můžu, když jsem online.","Pokud máte nějaký dotaz na nějaké specifické téma v nějakém modulu nebo kurzu obecně, které byste chtěli více objasnit, nebojte se zeptat a zkusím vám poradit, pokud můžu, když jsem online.",-0.9470455235197384,2022,translator-B
You know we need to have access to the dumpster.,have access,"Víš, že potřebujeme mít přístup ke kontejneru.","Víš, že potřebujeme mít přístup ke kontejneru.",0.4473433044958367,2022,translator-B
"I passed by a customer who said hello, and I said hello back, then waited a few seconds to see if he had a question.",have question,"Prošel jsem kolem zákazníka, který řekl ahoj a odpověděl jsem ahoj, pak jsem počkal pár sekund, abych viděl, jestli má nějakou otázku.","Prošel jsem kolem zákazníka, který řekl ahoj a odpověděl jsem ahoj, pak jsem počkal pár sekund, abych viděl, jestli má nějakou otázku.",-0.0591763090546956,2022,translator-B
"Then I had a revelation and I tried interdental brushes, and they work...",have revelation,"Pak jsem měl zjevení a zkusil jsem mezizubní kartáčky, a ty fungují...","Pak jsem měl zjevení a zkusil jsem mezizubní kartáčky, a ty fungují...",-0.2357126792145036,2022,translator-B
